id,label,longitude,latitude,class_n,start_date,end_date
450,Clear_Cut,-61.38145856,-11.95202137,10,05/01/2022,23/12/2022
453,Clear_Cut,-62.56333421,-10.65527198,10,05/01/2022,23/12/2022
454,Clear_Cut,-61.06400209,-11.77318338,10,05/01/2022,23/12/2022
455,Clear_Cut,-63.37291896,-10.48168808,10,05/01/2022,23/12/2022
456,Clear_Cut,-62.27844269,-10.43745741,10,05/01/2022,23/12/2022
457,Clear_Cut,-63.86805009,-9.771614308,10,05/01/2022,23/12/2022
458,Clear_Cut,-62.40303696,-10.15891064,10,05/01/2022,23/12/2022
459,Clear_Cut,-63.2818589,-11.78787809,10,05/01/2022,23/12/2022
460,Clear_Cut,-64.76696511,-9.844412943,10,05/01/2022,23/12/2022
461,Clear_Cut,-62.06227038,-9.030943611,10,05/01/2022,23/12/2022
462,Clear_Cut,-62.27293084,-11.16157495,10,05/01/2022,23/12/2022
463,Clear_Cut,-61.66770992,-12.85130671,10,05/01/2022,23/12/2022
464,Clear_Cut,-62.35982752,-10.29113247,10,05/01/2022,23/12/2022
465,Clear_Cut,-61.04865954,-13.33923167,10,05/01/2022,23/12/2022
466,Clear_Cut,-64.21431475,-9.91384437,10,05/01/2022,23/12/2022
468,Clear_Cut,-62.18030984,-10.81092153,10,05/01/2022,23/12/2022
469,Clear_Cut,-62.59863157,-8.661356527,10,05/01/2022,23/12/2022
470,Clear_Cut,-64.86161611,-9.788584911,10,05/01/2022,23/12/2022
471,Clear_Cut,-60.57960276,-13.10984855,10,05/01/2022,23/12/2022
472,Clear_Cut,-62.26965544,-10.53500466,10,05/01/2022,23/12/2022
474,Clear_Cut,-60.36373724,-13.26786704,10,05/01/2022,23/12/2022
475,Clear_Cut,-63.62785417,-11.87816153,10,05/01/2022,23/12/2022
476,Clear_Cut,-64.34051439,-12.12484539,10,05/01/2022,23/12/2022
478,Clear_Cut,-61.98818873,-11.70550142,10,05/01/2022,23/12/2022
479,Clear_Cut,-64.08336002,-9.076096543,10,05/01/2022,23/12/2022
481,Clear_Cut,-63.6909326,-9.196990709,10,05/01/2022,23/12/2022
482,Clear_Cut,-65.27352762,-9.611851897,10,05/01/2022,23/12/2022
483,Clear_Cut,-60.94330087,-13.24023639,10,05/01/2022,23/12/2022
485,Clear_Cut,-62.78101661,-8.273058056,10,05/01/2022,23/12/2022
486,Clear_Cut,-62.92691882,-11.97394643,10,05/01/2022,23/12/2022
488,Clear_Cut,-60.96914013,-13.26361637,10,05/01/2022,23/12/2022
490,Clear_Cut,-60.94269217,-13.33059214,10,05/01/2022,23/12/2022
491,Clear_Cut,-62.74440631,-8.343956546,10,05/01/2022,23/12/2022
492,Clear_Cut,-62.63749929,-9.908747909,10,05/01/2022,23/12/2022
494,Clear_Cut,-64.28043593,-9.512555901,10,05/01/2022,23/12/2022
495,Clear_Cut,-63.15601477,-9.989961956,10,05/01/2022,23/12/2022
498,Clear_Cut,-63.49647428,-12.1883597,10,05/01/2022,23/12/2022
499,Clear_Cut,-61.14819527,-13.06782852,10,05/01/2022,23/12/2022
501,Clear_Cut,-62.66197544,-9.540023662,10,05/01/2022,23/12/2022
504,Clear_Cut,-62.35289983,-8.944665771,10,05/01/2022,23/12/2022
505,Clear_Cut,-62.42287132,-8.803684211,10,05/01/2022,23/12/2022
508,Clear_Cut,-62.91691065,-11.74332912,10,05/01/2022,23/12/2022
510,Clear_Cut,-62.46363184,-9.857142093,10,05/01/2022,23/12/2022
511,Clear_Cut,-61.76669975,-9.197463079,10,05/01/2022,23/12/2022
512,Clear_Cut,-62.08197051,-9.475452197,10,05/01/2022,23/12/2022
514,Clear_Cut,-60.19865511,-12.45510059,10,05/01/2022,23/12/2022
515,Clear_Cut,-61.48138322,-12.29596912,10,05/01/2022,23/12/2022
516,Clear_Cut,-63.86959661,-8.548202336,10,05/01/2022,23/12/2022
518,Clear_Cut,-61.02027275,-13.14580804,10,05/01/2022,23/12/2022
520,Clear_Cut,-60.47295452,-11.49301263,10,05/01/2022,23/12/2022
521,Clear_Cut,-62.83029455,-8.22835356,10,05/01/2022,23/12/2022
522,Clear_Cut,-63.55957177,-9.369429576,10,05/01/2022,23/12/2022
525,Clear_Cut,-63.11507228,-9.801381199,10,05/01/2022,23/12/2022
526,Clear_Cut,-60.72174753,-12.90323995,10,05/01/2022,23/12/2022
527,Clear_Cut,-64.94147108,-9.854273595,10,05/01/2022,23/12/2022
529,Clear_Cut,-62.39227052,-8.891788328,10,05/01/2022,23/12/2022
531,Clear_Cut,-60.90017479,-13.34418922,10,05/01/2022,23/12/2022
532,Clear_Cut,-62.92528112,-8.726532221,10,05/01/2022,23/12/2022
535,Clear_Cut,-64.38146405,-10.45380424,10,05/01/2022,23/12/2022
536,Clear_Cut,-62.64177715,-8.553646894,10,05/01/2022,23/12/2022
537,Clear_Cut,-60.74862407,-12.26324287,10,05/01/2022,23/12/2022
538,Clear_Cut,-62.94147614,-11.96789412,10,05/01/2022,23/12/2022
541,Clear_Cut,-62.84197638,-8.788191645,10,05/01/2022,23/12/2022
543,Clear_Cut,-64.5252142,-10.4307847,10,05/01/2022,23/12/2022
544,Clear_Cut,-62.90071562,-12.10599551,10,05/01/2022,23/12/2022
545,Clear_Cut,-61.24973263,-13.37269319,10,05/01/2022,23/12/2022
546,Clear_Cut,-61.08905612,-13.32878506,10,05/01/2022,23/12/2022
548,Clear_Cut,-62.47051746,-8.578089035,10,05/01/2022,23/12/2022
549,Clear_Cut,-60.6636182,-13.31107791,10,05/01/2022,23/12/2022
551,Clear_Cut,-65.09414106,-10.71438809,10,05/01/2022,23/12/2022
554,Clear_Cut,-62.44852862,-8.92684221,10,05/01/2022,23/12/2022
555,Clear_Cut,-61.12559166,-12.51606564,10,05/01/2022,23/12/2022
559,Clear_Cut,-60.73312945,-13.29425492,10,05/01/2022,23/12/2022
560,Clear_Cut,-60.53656018,-12.25976731,10,05/01/2022,23/12/2022
561,Clear_Cut,-61.03119074,-13.06516969,10,05/01/2022,23/12/2022
562,Clear_Cut,-60.89853709,-13.31585897,10,05/01/2022,23/12/2022
564,Clear_Cut,-61.2591949,-12.79169041,10,05/01/2022,23/12/2022
568,Clear_Cut,-62.53715156,-8.842832783,10,05/01/2022,23/12/2022
569,Clear_Cut,-61.05193493,-13.1541362,10,05/01/2022,23/12/2022
570,Clear_Cut,-62.61630182,-11.24422012,10,05/01/2022,23/12/2022
572,Clear_Cut,-64.96887763,-9.786925365,10,05/01/2022,23/12/2022
573,Clear_Cut,-60.35045368,-12.46710414,10,05/01/2022,23/12/2022
577,Clear_Cut,-61.70064588,-11.66385927,10,05/01/2022,23/12/2022
578,Clear_Cut,-60.04529568,-12.60689718,10,05/01/2022,23/12/2022
580,Clear_Cut,-65.64331627,-9.66059266,10,05/01/2022,23/12/2022
581,Clear_Cut,-62.53226392,-8.984886625,10,05/01/2022,23/12/2022
583,Clear_Cut,-61.21633149,-11.70061227,10,05/01/2022,23/12/2022
584,Clear_Cut,-63.0681249,-11.70359705,10,05/01/2022,23/12/2022
585,Clear_Cut,-60.73258355,-13.33816932,10,05/01/2022,23/12/2022
586,Clear_Cut,-63.73266694,-9.289240595,10,05/01/2022,23/12/2022
587,Clear_Cut,-63.01935785,-9.511669382,10,05/01/2022,23/12/2022
588,Clear_Cut,-60.89326006,-13.48083589,10,05/01/2022,23/12/2022
589,Clear_Cut,-65.01346878,-9.833714586,10,05/01/2022,23/12/2022
590,Clear_Cut,-62.84205837,-9.73554604,10,05/01/2022,23/12/2022
591,Clear_Cut,-63.20159319,-9.114101117,10,05/01/2022,23/12/2022
593,Clear_Cut,-63.98366405,-8.650818496,10,05/01/2022,23/12/2022
595,Clear_Cut,-61.22334747,-13.38154466,10,05/01/2022,23/12/2022
596,Clear_Cut,-64.18030478,-9.632607258,10,05/01/2022,23/12/2022
597,Clear_Cut,-62.35415758,-9.331039959,10,05/01/2022,23/12/2022
599,Clear_Cut,-64.53113639,-10.37628035,10,05/01/2022,23/12/2022
600,Clear_Cut,-62.1075232,-11.56582701,10,05/01/2022,23/12/2022
601,Clear_Cut,-62.10372063,-10.12693716,10,05/01/2022,23/12/2022
602,Clear_Cut,-60.0065368,-12.6019249,10,05/01/2022,23/12/2022
604,Clear_Cut,-61.91583404,-10.19378133,10,05/01/2022,23/12/2022
607,Clear_Cut,-62.82774702,-9.828635286,10,05/01/2022,23/12/2022
608,Clear_Cut,-61.50328342,-12.35407741,10,05/01/2022,23/12/2022
610,Clear_Cut,-60.41302519,-11.61071974,10,05/01/2022,23/12/2022
612,Clear_Cut,-64.37974018,-9.485645979,10,05/01/2022,23/12/2022
613,Clear_Cut,-62.65931142,-11.69613367,10,05/01/2022,23/12/2022
614,Clear_Cut,-62.36718954,-8.900955493,10,05/01/2022,23/12/2022
615,Clear_Cut,-61.46888424,-12.30922628,10,05/01/2022,23/12/2022
616,Clear_Cut,-65.05986694,-9.800186193,10,05/01/2022,23/12/2022
618,Clear_Cut,-64.27396055,-9.742938995,10,05/01/2022,23/12/2022
619,Clear_Cut,-65.21153667,-9.895407431,10,05/01/2022,23/12/2022
621,Clear_Cut,-63.4440679,-11.41942778,10,05/01/2022,23/12/2022
623,Clear_Cut,-61.24708506,-12.57191779,10,05/01/2022,23/12/2022
624,Clear_Cut,-61.80620826,-11.49490424,10,05/01/2022,23/12/2022
625,Clear_Cut,-64.2210653,-9.575373481,10,05/01/2022,23/12/2022
626,Clear_Cut,-62.25139594,-9.378243618,10,05/01/2022,23/12/2022
628,Clear_Cut,-60.91161717,-13.32389761,10,05/01/2022,23/12/2022
629,Clear_Cut,-64.3005847,-9.536075739,10,05/01/2022,23/12/2022
630,Clear_Cut,-62.36173853,-9.156256835,10,05/01/2022,23/12/2022
631,Clear_Cut,-65.26427168,-10.11308267,10,05/01/2022,23/12/2022
632,Clear_Cut,-63.60310671,-10.15389541,10,05/01/2022,23/12/2022
633,Clear_Cut,-62.39846769,-8.710676907,10,05/01/2022,23/12/2022
634,Clear_Cut,-65.91080718,-9.538229158,10,05/01/2022,23/12/2022
635,Clear_Cut,-63.13690828,-11.97715055,10,05/01/2022,23/12/2022
636,Clear_Cut,-62.13827556,-9.671714418,10,05/01/2022,23/12/2022
637,Clear_Cut,-62.08132001,-9.460338569,10,05/01/2022,23/12/2022
638,Clear_Cut,-64.18709088,-9.594056232,10,05/01/2022,23/12/2022
639,Clear_Cut,-62.51885174,-11.00855352,10,05/01/2022,23/12/2022
640,Clear_Cut,-62.07877248,-11.36395104,10,05/01/2022,23/12/2022
641,Clear_Cut,-62.70764906,-8.51135804,10,05/01/2022,23/12/2022
643,Clear_Cut,-61.81947007,-9.349933467,10,05/01/2022,23/12/2022
644,Clear_Cut,-64.8890647,-10.06808709,10,05/01/2022,23/12/2022
646,Clear_Cut,-62.13736572,-10.35533773,10,05/01/2022,23/12/2022
647,Clear_Cut,-65.30449445,-9.975087381,10,05/01/2022,23/12/2022
648,Clear_Cut,-64.26865707,-10.54295454,10,05/01/2022,23/12/2022
651,Clear_Cut,-64.15084107,-10.58570538,10,05/01/2022,23/12/2022
652,Clear_Cut,-64.14663799,-12.14113469,10,05/01/2022,23/12/2022
655,Clear_Cut,-63.22374023,-8.6004491,10,05/01/2022,23/12/2022
656,Clear_Cut,-63.00248718,-8.6122092,10,05/01/2022,23/12/2022
657,Clear_Cut,-63.87397737,-9.485726495,10,05/01/2022,23/12/2022
658,Clear_Cut,-62.393239,-8.736813951,10,05/01/2022,23/12/2022
659,Clear_Cut,-60.72406435,-12.16225242,10,05/01/2022,23/12/2022
660,Clear_Cut,-62.08771005,-9.004122629,10,05/01/2022,23/12/2022
662,Clear_Cut,-60.39857549,-12.51070361,10,05/01/2022,23/12/2022
663,Clear_Cut,-64.14830573,-10.6484455,10,05/01/2022,23/12/2022
664,Clear_Cut,-62.84506136,-8.171398778,10,05/01/2022,23/12/2022
667,Clear_Cut,-63.18047873,-8.807402175,10,05/01/2022,23/12/2022
669,Clear_Cut,-64.53660486,-9.004959018,10,05/01/2022,23/12/2022
670,Clear_Cut,-63.42150404,-8.563903483,10,05/01/2022,23/12/2022
671,Clear_Cut,-59.96585484,-12.36233959,10,05/01/2022,23/12/2022
673,Clear_Cut,-63.91593468,-11.94739084,10,05/01/2022,23/12/2022
675,Clear_Cut,-63.49181266,-10.62655889,10,05/01/2022,23/12/2022
676,Clear_Cut,-64.96372421,-10.11178685,10,05/01/2022,23/12/2022
678,Clear_Cut,-64.92510252,-10.00893337,10,05/01/2022,23/12/2022
679,Clear_Cut,-63.00192093,-10.57240382,10,05/01/2022,23/12/2022
681,Clear_Cut,-62.49951672,-8.613833919,10,05/01/2022,23/12/2022
683,Clear_Cut,-64.37384421,-10.42599716,10,05/01/2022,23/12/2022
684,Clear_Cut,-63.30066308,-8.770812918,10,05/01/2022,23/12/2022
686,Clear_Cut,-62.95972944,-8.351616965,10,05/01/2022,23/12/2022
687,Clear_Cut,-64.94347271,-10.06826625,10,05/01/2022,23/12/2022
689,Clear_Cut,-63.95800875,-9.489632145,10,05/01/2022,23/12/2022
690,Clear_Cut,-63.09936851,-8.645356196,10,05/01/2022,23/12/2022
691,Clear_Cut,-61.97730114,-9.12152552,10,05/01/2022,23/12/2022
694,Clear_Cut,-62.00138908,-9.837313333,10,05/01/2022,23/12/2022
695,Clear_Cut,-60.84904217,-13.37623382,10,05/01/2022,23/12/2022
696,Clear_Cut,-63.72414781,-9.461964466,10,05/01/2022,23/12/2022
697,Clear_Cut,-62.27143941,-9.242778116,10,05/01/2022,23/12/2022
699,Clear_Cut,-63.01314665,-8.663718803,10,05/01/2022,23/12/2022
702,Clear_Cut,-62.93307704,-10.60716225,10,05/01/2022,23/12/2022
703,Clear_Cut,-62.36633577,-9.483571667,10,05/01/2022,23/12/2022
705,Clear_Cut,-65.1754375,-9.590073362,10,05/01/2022,23/12/2022
708,Clear_Cut,-61.06596188,-13.27572295,10,05/01/2022,23/12/2022
709,Clear_Cut,-62.27551563,-9.470999732,10,05/01/2022,23/12/2022
710,Clear_Cut,-62.49761545,-8.788024387,10,05/01/2022,23/12/2022
711,Clear_Cut,-63.07867896,-9.500721846,10,05/01/2022,23/12/2022
712,Clear_Cut,-60.84193057,-12.03479843,10,05/01/2022,23/12/2022
714,Clear_Cut,-62.39447382,-10.47803577,10,05/01/2022,23/12/2022
715,Clear_Cut,-64.34707398,-9.009954984,10,05/01/2022,23/12/2022
716,Clear_Cut,-64.88336296,-10.11214552,10,05/01/2022,23/12/2022
717,Clear_Cut,-61.97409201,-10.07916218,10,05/01/2022,23/12/2022
718,Clear_Cut,-61.96922858,-11.3817904,10,05/01/2022,23/12/2022
720,Clear_Cut,-62.42414509,-9.127760909,10,05/01/2022,23/12/2022
721,Clear_Cut,-64.8096031,-10.03696341,10,05/01/2022,23/12/2022
723,Clear_Cut,-64.78972204,-9.915322904,10,05/01/2022,23/12/2022
724,Clear_Cut,-61.6929141,-12.33076613,10,05/01/2022,23/12/2022
725,Clear_Cut,-61.64878539,-12.93041839,10,05/01/2022,23/12/2022
726,Clear_Cut,-64.00943353,-9.667693513,10,05/01/2022,23/12/2022
727,Clear_Cut,-64.777618,-9.929939523,10,05/01/2022,23/12/2022
731,Clear_Cut,-60.14974451,-12.8640798,10,05/01/2022,23/12/2022
732,Clear_Cut,-64.36829677,-9.423845712,10,05/01/2022,23/12/2022
733,Clear_Cut,-63.96696363,-9.672791589,10,05/01/2022,23/12/2022
736,Clear_Cut,-62.04911192,-9.213988388,10,05/01/2022,23/12/2022
737,Clear_Cut,-64.3628875,-8.995125245,10,05/01/2022,23/12/2022
738,Clear_Cut,-62.5910861,-10.59577748,10,05/01/2022,23/12/2022
740,Clear_Cut,-62.46928982,-9.259972789,10,05/01/2022,23/12/2022
741,Clear_Cut,-64.17484186,-10.26970432,10,05/01/2022,23/12/2022
742,Clear_Cut,-65.61001638,-9.472364309,10,05/01/2022,23/12/2022
745,Clear_Cut,-62.41808475,-8.818596481,10,05/01/2022,23/12/2022
746,Clear_Cut,-63.83530566,-8.567322951,10,05/01/2022,23/12/2022
750,Clear_Cut,-62.88913661,-8.657847259,10,05/01/2022,23/12/2022
751,Clear_Cut,-62.36548849,-9.135560562,10,05/01/2022,23/12/2022
753,Clear_Cut,-60.44423142,-12.48312775,10,05/01/2022,23/12/2022
754,Clear_Cut,-63.48078371,-9.526305925,10,05/01/2022,23/12/2022
755,Clear_Cut,-63.31401435,-8.696207343,10,05/01/2022,23/12/2022
758,Clear_Cut,-63.75959799,-9.74614895,10,05/01/2022,23/12/2022
760,Clear_Cut,-64.89192358,-9.864014605,10,05/01/2022,23/12/2022
762,Clear_Cut,-63.08196112,-8.686204613,10,05/01/2022,23/12/2022
764,Clear_Cut,-60.88257024,-12.45870349,10,05/01/2022,23/12/2022
765,Clear_Cut,-60.11189546,-12.65732478,10,05/01/2022,23/12/2022
766,Clear_Cut,-60.12609466,-12.45892136,10,05/01/2022,23/12/2022
767,Clear_Cut,-62.03768245,-11.36095296,10,05/01/2022,23/12/2022
769,Clear_Cut,-62.67906339,-8.47593193,10,05/01/2022,23/12/2022
770,Clear_Cut,-60.24491735,-12.64268273,10,05/01/2022,23/12/2022
771,Clear_Cut,-62.52755574,-9.404786503,10,05/01/2022,23/12/2022
772,Clear_Cut,-64.21230207,-9.69127378,10,05/01/2022,23/12/2022
773,Clear_Cut,-62.02966492,-9.84162084,10,05/01/2022,23/12/2022
774,Clear_Cut,-64.03964459,-8.888550792,10,05/01/2022,23/12/2022
775,Clear_Cut,-62.3403494,-9.330156417,10,05/01/2022,23/12/2022
776,Clear_Cut,-61.99235932,-9.03443043,10,05/01/2022,23/12/2022
777,Clear_Cut,-62.57153804,-8.591972735,10,05/01/2022,23/12/2022
778,Wetland,-63.43524534,-8.431441538,4,05/01/2022,23/12/2022
779,Water,-63.70064081,-8.581357044,7,05/01/2022,23/12/2022
780,Water,-63.05265774,-10.02831013,7,05/01/2022,23/12/2022
781,Water,-63.48646612,-8.601868451,7,05/01/2022,23/12/2022
782,Water,-61.24011809,-13.49955136,7,05/01/2022,23/12/2022
784,Water,-65.30540429,-10.83451388,7,05/01/2022,23/12/2022
785,Water,-63.19932282,-8.220249276,7,05/01/2022,23/12/2022
786,Water,-64.07331458,-8.944537994,7,05/01/2022,23/12/2022
787,Water,-63.29030612,-8.97519511,7,05/01/2022,23/12/2022
788,Clear_Cut,-65.01234808,-11.80955689,10,05/01/2022,23/12/2022
790,Water,-62.96199766,-8.097201652,7,05/01/2022,23/12/2022
792,Water,-63.58836415,-8.610619211,7,05/01/2022,23/12/2022
794,Water,-63.21954015,-8.229033128,7,05/01/2022,23/12/2022
795,Water,-63.95471941,-8.806039028,7,05/01/2022,23/12/2022
796,Water,-63.06666917,-8.180625952,7,05/01/2022,23/12/2022
798,Water,-64.29967487,-9.063795382,7,05/01/2022,23/12/2022
799,Water,-63.81819124,-8.623997933,7,05/01/2022,23/12/2022
800,Water,-65.28857172,-10.11165107,7,05/01/2022,23/12/2022
801,Water,-65.33288479,-11.18133749,7,05/01/2022,23/12/2022
803,Water,-63.29649299,-9.023541565,7,05/01/2022,23/12/2022
804,Water,-63.3448961,-8.189451489,7,05/01/2022,23/12/2022
805,Water,-63.33252237,-8.172700814,7,05/01/2022,23/12/2022
806,Water,-64.4221384,-9.206444321,7,05/01/2022,23/12/2022
807,Wetland,-64.31886653,-9.223805579,4,05/01/2022,23/12/2022
808,Water,-62.53441685,-8.467084705,7,05/01/2022,23/12/2022
809,Water,-64.71146529,-9.320665737,7,05/01/2022,23/12/2022
810,Water,-65.30394856,-10.15514923,7,05/01/2022,23/12/2022
811,Water,-63.56907896,-8.615362192,7,05/01/2022,23/12/2022
812,Water,-63.71759852,-12.43991131,7,05/01/2022,23/12/2022
813,Water,-63.339983,-8.186929927,7,05/01/2022,23/12/2022
815,Water,-64.33024526,-9.095779575,7,05/01/2022,23/12/2022
816,Water,-64.63030819,-9.235901193,7,05/01/2022,23/12/2022
818,Water,-63.67807695,-8.584955617,7,05/01/2022,23/12/2022
819,Clear_Cut,-63.87600779,-12.3727544,10,05/01/2022,23/12/2022
820,Wetland,-61.86660059,-13.02072933,4,05/01/2022,23/12/2022
821,Water,-63.4604449,-8.790916574,7,05/01/2022,23/12/2022
823,Water,-62.92528112,-8.048940264,7,05/01/2022,23/12/2022
824,Water,-64.30422404,-9.058404507,7,05/01/2022,23/12/2022
825,Water,-62.27637994,-12.9610077,7,05/01/2022,23/12/2022
827,Water,-64.10333291,-8.978250653,7,05/01/2022,23/12/2022
828,Water,-63.18403763,-9.32946427,7,05/01/2022,23/12/2022
829,Water,-64.74568018,-9.36941991,7,05/01/2022,23/12/2022
830,Water,-61.63659363,-8.972139541,7,05/01/2022,23/12/2022
831,Water,-63.50255612,-9.278874737,7,05/01/2022,23/12/2022
832,Water,-64.39174997,-9.206983189,7,05/01/2022,23/12/2022
833,Water,-64.03163806,-8.750992394,7,05/01/2022,23/12/2022
834,Water,-63.43863931,-8.422292267,7,05/01/2022,23/12/2022
835,Water,-63.980181,-8.847729997,7,05/01/2022,23/12/2022
836,Water,-63.4647626,-8.484121863,7,05/01/2022,23/12/2022
837,Water,-62.41850413,-10.40062214,7,05/01/2022,23/12/2022
838,Water,-63.57904131,-8.5007576,7,05/01/2022,23/12/2022
839,Water,-63.91718107,-8.661237305,7,05/01/2022,23/12/2022
840,Water,-64.0352774,-8.751711787,7,05/01/2022,23/12/2022
841,Water,-64.29257817,-9.052115051,7,05/01/2022,23/12/2022
842,Water,-63.29212579,-8.929358876,7,05/01/2022,23/12/2022
843,Water,-62.07314139,-8.92430219,7,05/01/2022,23/12/2022
844,Water,-63.49902182,-8.644147229,7,05/01/2022,23/12/2022
845,Water,-62.96809227,-12.85159622,7,05/01/2022,23/12/2022
847,Water,-63.53906152,-9.809145573,7,05/01/2022,23/12/2022
848,Clear_Cut,-61.01590493,-12.64552624,10,05/01/2022,23/12/2022
849,Water,-63.06412163,-10.10463456,7,05/01/2022,23/12/2022
850,Water,-62.31168973,-13.12489777,7,05/01/2022,23/12/2022
851,Water,-65.20750626,-11.62340286,7,05/01/2022,23/12/2022
852,Water,-65.36490737,-9.56819615,7,05/01/2022,23/12/2022
853,Water,-65.23073428,-11.73394147,7,05/01/2022,23/12/2022
854,Water,-64.41041662,-9.300630016,7,05/01/2022,23/12/2022
856,Water,-62.76511312,-8.215541026,7,05/01/2022,23/12/2022
857,Water,-61.94957619,-11.07783481,7,05/01/2022,23/12/2022
858,Water,-64.84302715,-9.37596711,7,05/01/2022,23/12/2022
859,Water,-65.1745703,-11.62055109,7,05/01/2022,23/12/2022
860,Water,-63.30850278,-8.901674594,7,05/01/2022,23/12/2022
861,Water,-64.09891427,-8.997488118,7,05/01/2022,23/12/2022
862,Water,-61.7175546,-9.025267198,7,05/01/2022,23/12/2022
863,Water,-62.42474129,-13.10889539,7,05/01/2022,23/12/2022
864,Water,-65.26264214,-11.5102007,7,05/01/2022,23/12/2022
865,Water,-63.01826605,-10.0587704,7,05/01/2022,23/12/2022
866,Water,-63.32469781,-8.847738162,7,05/01/2022,23/12/2022
867,Water,-64.31646011,-9.101039345,7,05/01/2022,23/12/2022
868,Water,-64.17677239,-12.25314131,7,05/01/2022,23/12/2022
869,Water,-63.2713816,-9.164050859,7,05/01/2022,23/12/2022
870,Water,-64.19158671,-9.026776413,7,05/01/2022,23/12/2022
872,Forest,-63.41882672,-8.353047171,9,05/01/2022,23/12/2022
873,Water,-63.4381932,-9.771946894,7,05/01/2022,23/12/2022
874,Water,-65.31923375,-9.995875755,7,05/01/2022,23/12/2022
875,Water,-65.32487471,-9.52477007,7,05/01/2022,23/12/2022
876,Water,-63.43781084,-8.425885224,7,05/01/2022,23/12/2022
877,Water,-60.67903412,-12.01610205,7,05/01/2022,23/12/2022
878,Water,-62.11321993,-13.16520849,7,05/01/2022,23/12/2022
879,Water,-65.34197958,-10.71635482,7,05/01/2022,23/12/2022
880,Water,-61.91918777,-11.28972733,7,05/01/2022,23/12/2022
881,Water,-64.69654403,-9.290318075,7,05/01/2022,23/12/2022
882,Water,-63.29540119,-8.948772574,7,05/01/2022,23/12/2022
883,Water,-65.19687482,-11.73513824,7,05/01/2022,23/12/2022
884,Water,-63.00643822,-8.16279417,7,05/01/2022,23/12/2022
885,Water,-63.37746813,-8.279676834,7,05/01/2022,23/12/2022
886,Water,-63.41422538,-8.365380771,7,05/01/2022,23/12/2022
888,Water,-65.34100499,-10.80217784,7,05/01/2022,23/12/2022
889,Water,-63.55597736,-8.541950445,7,05/01/2022,23/12/2022
890,Water,-62.98915139,-8.150365487,7,05/01/2022,23/12/2022
891,Water,-61.30414065,-11.58026665,7,05/01/2022,23/12/2022
892,Water,-63.24515897,-8.910281218,7,05/01/2022,23/12/2022
893,Water,-64.31405023,-9.0902095,7,05/01/2022,23/12/2022
894,Water,-64.80924609,-9.480263121,7,05/01/2022,23/12/2022
895,Water,-62.14955749,-11.92855074,7,05/01/2022,23/12/2022
896,Water,-65.31430097,-9.817272223,7,05/01/2022,23/12/2022
897,Water,-63.42320168,-8.759489899,7,05/01/2022,23/12/2022
898,Water,-63.9322843,-12.51578274,7,05/01/2022,23/12/2022
899,Water,-62.26861779,-8.704728145,7,05/01/2022,23/12/2022
900,Water,-61.9327563,-9.862175581,7,05/01/2022,23/12/2022
901,Water,-63.21697358,-9.199259346,7,05/01/2022,23/12/2022
902,Water,-63.05016853,-8.190556605,7,05/01/2022,23/12/2022
903,Water,-65.35453527,-9.55150827,7,05/01/2022,23/12/2022
904,Water,-62.9662236,-10.3472825,7,05/01/2022,23/12/2022
905,Water,-61.78598821,-10.4365944,7,05/01/2022,23/12/2022
906,Water,-64.41631546,-9.327309547,7,05/01/2022,23/12/2022
907,Water,-62.72438999,-8.341435972,7,05/01/2022,23/12/2022
908,Water,-63.6473246,-8.707106824,7,05/01/2022,23/12/2022
909,Water,-63.88406315,-8.633892811,7,05/01/2022,23/12/2022
910,Water,-62.27939236,-10.72127825,7,05/01/2022,23/12/2022
911,Water,-60.63632321,-12.06382517,7,05/01/2022,23/12/2022
912,Water,-65.37327783,-9.698441009,7,05/01/2022,23/12/2022
913,Water,-63.38452691,-8.271060836,7,05/01/2022,23/12/2022
914,Water,-64.38585601,-9.197376365,7,05/01/2022,23/12/2022
915,Clear_Cut,-61.05517964,-12.73209,10,05/01/2022,23/12/2022
916,Water,-63.80381588,-8.611943823,7,05/01/2022,23/12/2022
917,Water,-62.72675555,-8.326492233,7,05/01/2022,23/12/2022
918,Water,-65.17850218,-11.74518884,7,05/01/2022,23/12/2022
919,Water,-63.3640026,-8.240239543,7,05/01/2022,23/12/2022
920,Water,-65.43401909,-9.633755883,7,05/01/2022,23/12/2022
921,Water,-61.68699838,-9.377044322,7,05/01/2022,23/12/2022
922,Water,-64.3131404,-9.74740433,7,05/01/2022,23/12/2022
924,Forest,-63.39712052,-8.887112539,9,05/01/2022,23/12/2022
925,Wetland,-61.7996355,-13.03608823,4,05/01/2022,23/12/2022
926,Forest,-63.33722052,-12.54327767,9,05/01/2022,23/12/2022
927,Wetland,-62.11935103,-13.12702432,4,05/01/2022,23/12/2022
928,Clear_Cut,-63.14274655,-8.761859288,10,05/01/2022,23/12/2022
930,Wetland,-62.67598687,-12.83498461,4,05/01/2022,23/12/2022
931,Wetland,-63.01699228,-12.19582992,4,05/01/2022,23/12/2022
945,Clear_Cut,-63.35438603,-8.537642929,10,05/01/2022,23/12/2022
947,Forest,-63.17093603,-12.54384872,9,05/01/2022,23/12/2022
951,Wetland,-62.2838437,-12.93026482,4,05/01/2022,23/12/2022
953,Wetland,-63.37740612,-8.429147316,4,05/01/2022,23/12/2022
